   13.8853492188862       -4.30231344805807               -1
   11.9646597220278        3.57170135579760                1
   1.87784538209244        3.70015728067215               -1
   19.6929366065050      -0.422400955910728               -1
   4.50489409610920        11.4765574576811                1
  0.199330466719611        9.90311672850885                1
   20.4516395851084        3.69942039294554               -1
   2.65768809944549        6.76080098603440                1
   4.39993395452101       -1.20748251234913               -1
   21.8317017733220      -0.400701434130960               -1
   6.39359149555373       -5.78693115488682               -1
  -1.17020626172540        8.66014458940671                1
   11.3814024615689       0.930860210340897                1
   9.29606653090542       0.170246072489768                1
   12.8411480521872       -5.35415099098572               -1
   3.16919959031591        11.4417846428828                1
  -8.03031415700387        6.84120040814572                1
   19.7625710023303       -3.21409994169933               -1
   18.7139271834541        2.40123692590883               -1
   2.30753709968590        7.66479366971247                1
   10.5129641576355       0.320382127396176                1
  -2.03078025235455        10.3661138988953                1
  -8.01136840042727        4.32352989625909                1
   5.73782235976185       -3.83145119452356               -1
   6.01298357832593        3.78100476240629                1
  0.394518829382173        2.96818552732296               -1
   1.77757980521374        10.0267995756526                1
   9.94967438391012       -6.45847220329918               -1
  -4.41654644406747        7.46748809917952                1
  -11.1192670632316        1.12775597348894                1
  -4.54054304028443        8.90026585037107                1
  -9.18353767915184        8.75240632008007                1
   17.0351965828788       -3.84189758492644               -1
   3.49017302221403       0.410613605660886               -1
  0.836556094108467       0.796450284471328               -1
   22.1737865334117       0.857697823233333               -1
  -5.12840995268384        11.3984469682437                1
   4.05586471742730       -3.36575562949642               -1
   3.96319287178036      -0.178698645661972               -1
   17.9783440498092       -4.35670943051200               -1
   7.32937971365420        3.43104847007199                1
   1.86842149003259       -2.40505763527614               -1
  -8.14556710964959        2.71571132896051                1
   4.76279777218795       -2.66536760178300               -1
  -7.04937497987158        5.05393361091544                1
   8.91577532474829        4.40629601944767                1
  -10.7799381304624       0.415264083886149                1
   1.57539994696326        7.80151124022092                1
   11.5122646723065       -8.47631043701898               -1
   19.6741438646347      -0.391723872570489               -1
 -0.595314651915469      -0.569787220089482               -1
 -0.193012222567009        10.4153063169479                1
  -12.3574576046688        2.08478936876326                1
   6.38901012212486       -4.02362509574959               -1
   3.15892070235042        9.17748461679699                1
   19.8941977183552       -3.72170495070256               -1
   6.56727961919461        10.7650989775654                1
   8.63484420678685       -5.60603124932215               -1
  -8.43809403770669        9.55649055528563                1
   4.71124579949781       -3.72766414330726               -1
   2.88402467498836        12.4712931723831                1
   1.93605190990298        10.6523313878911                1
   22.1410477396952        3.58025509647446               -1
   7.75005794332424       -3.30265769461992               -1
   1.32113080630153      -0.573741770246556               -1
   18.6525448140590       -4.93883949488739               -1
  -9.20269605278838        2.30969218834479                1
   11.0203720027901       -4.93494495777994               -1
   14.6103956124932       -3.50598786946433               -1
  -1.97305181385126        11.2515253861094                1
  -11.9123783925595        5.16923000676322                1
   3.41051351612271       -5.02206796463226               -1
   6.81861298453648        10.4713011247525                1
   9.92919008245888       -7.13907680668899               -1
  -2.57834216675751        1.05463895686027               -1
   12.6754159910726       -4.13424316054224               -1
   14.5805934986872       -2.51015181239841               -1
   12.3743161657546       -6.71290519211421               -1
   10.3531997636607       -3.03074106685114               -1
   2.40747582609741        11.9437608679369                1
   18.0020850846141       -1.87166126382884               -1
   1.70925426300212       -2.98317435578157               -1
   2.64938266461926        9.77526013690681                1
   13.2183292140598       -2.40888534348409               -1
   10.3992868544467        2.38728066224111                1
   15.4758647224880       -7.28422189192077               -1
   8.39991074288875       -4.22604107778717               -1
  -4.97591953200879        5.52395775081486                1
  0.625609536183065        9.21378256122314                1
   18.0181200976251       -4.07859105420490               -1
   8.52038665540274        3.51146875767623                1
   9.59152688557629        6.52658235021597                1
   11.0971165175035       -4.98735831914040               -1
